sort_variable,sort_type,sentiment_prone_direction,sentiment_prone_interpretation,month_end_date,portfolio_code,portfolio_return
ME,continuous,low_minus_high,small_firms,2001-04-30,P08,1.1424099434546595
ME,continuous,low_minus_high,small_firms,2001-04-30,P09,8.277125388595563
ME,continuous,low_minus_high,small_firms,2001-04-30,P10,12.303550083444666
ME,continuous,low_minus_high,small_firms,2001-05-31,P01,-3.897153503889362
ME,continuous,low_minus_high,small_firms,2001-05-31,P02,0.3362958061627816
ME,continuous,low_minus_high,small_firms,2001-05-31,P03,19.13761990205632
ME,continuous,low_minus_high,small_firms,2001-05-31,P04,6.950814774767996
ME,continuous,low_minus_high,small_firms,2001-05-31,P05,1.7543493377484038
ME,continuous,low_minus_high,small_firms,2001-05-31,P06,0.5818915094189844
ME,continuous,low_minus_high,small_firms,2001-05-31,P07,7.759652695192228
ME,continuous,low_minus_high,small_firms,2001-05-31,P08,8.113818113265525
ME,continuous,low_minus_high,small_firms,2001-05-31,P09,6.2196632041575635
ME,continuous,low_minus_high,small_firms,2001-05-31,P10,0.14822024797797687
ME,continuous,low_minus_high,small_firms,2001-06-30,P01,-15.3318602392059
ME,continuous,low_minus_high,small_firms,2001-06-30,P02,-10.985224267686291
ME,continuous,low_minus_high,small_firms,2001-06-30,P03,-9.028970318967934
ME,continuous,low_minus_high,small_firms,2001-06-30,P04,-10.128073501172848
ME,continuous,low_minus_high,small_firms,2001-06-30,P05,-11.779002771514643
ME,continuous,low_minus_high,small_firms,2001-06-30,P06,-10.877497587429595
ME,continuous,low_minus_high,small_firms,2001-06-30,P07,-9.036931207876334
ME,continuous,low_minus_high,small_firms,2001-06-30,P08,-10.845494158043532
ME,continuous,low_minus_high,small_firms,2001-06-30,P09,-5.436569835937198
ME,continuous,low_minus_high,small_firms,2001-06-30,P10,-6.97507564217721
ME,continuous,low_minus_high,small_firms,2001-07-31,P01,-14.44531944446347
ME,continuous,low_minus_high,small_firms,2001-07-31,P02,-6.520046697349608
ME,continuous,low_minus_high,small_firms,2001-07-31,P03,-3.6106130703768757
ME,continuous,low_minus_high,small_firms,2001-07-31,P04,-6.256380063852044
ME,continuous,low_minus_high,small_firms,2001-07-31,P05,-6.088331652276826
ME,continuous,low_minus_high,small_firms,2001-07-31,P06,-10.418234691419133
ME,continuous,low_minus_high,small_firms,2001-07-31,P07,-8.301441429035865
ME,continuous,low_minus_high,small_firms,2001-07-31,P08,-9.684585946584786
ME,continuous,low_minus_high,small_firms,2001-07-31,P09,-4.302996439213569
ME,continuous,low_minus_high,small_firms,2001-07-31,P10,-1.5560941027432595
ME,continuous,low_minus_high,small_firms,2001-08-31,P01,-6.438466335598459
ME,continuous,low_minus_high,small_firms,2001-08-31,P02,-10.3137124544943
ME,continuous,low_minus_high,small_firms,2001-08-31,P03,-11.22671859920253
ME,continuous,low_minus_high,small_firms,2001-08-31,P04,-11.989905701007688
ME,continuous,low_minus_high,small_firms,2001-08-31,P05,-9.213617845556746
ME,continuous,low_minus_high,small_firms,2001-08-31,P06,-8.604649495371916
ME,continuous,low_minus_high,small_firms,2001-08-31,P07,-7.444643856742815
ME,continuous,low_minus_high,small_firms,2001-08-31,P08,-6.696912346013965
ME,continuous,low_minus_high,small_firms,2001-08-31,P09,-2.9061157972203926
ME,continuous,low_minus_high,small_firms,2001-08-31,P10,-8.939135776873533
ME,continuous,low_minus_high,small_firms,2001-09-30,P01,-19.482805317574698
ME,continuous,low_minus_high,small_firms,2001-09-30,P02,-17.16449842550785
ME,continuous,low_minus_high,small_firms,2001-09-30,P03,-11.966925036936754
ME,continuous,low_minus_high,small_firms,2001-09-30,P04,-16.404604247854262
ME,continuous,low_minus_high,small_firms,2001-09-30,P05,-16.54564558913701
ME,continuous,low_minus_high,small_firms,2001-09-30,P06,-12.330833725629002
ME,continuous,low_minus_high,small_firms,2001-09-30,P07,-16.079307326334362
ME,continuous,low_minus_high,small_firms,2001-09-30,P08,-12.915266099015273
ME,continuous,low_minus_high,small_firms,2001-09-30,P09,-9.049810702846683
ME,continuous,low_minus_high,small_firms,2001-09-30,P10,-9.33521716589421
ME,continuous,low_minus_high,small_firms,2001-10-31,P01,11.181706545457528
ME,continuous,low_minus_high,small_firms,2001-10-31,P02,-2.820503738824244
ME,continuous,low_minus_high,small_firms,2001-10-31,P03,22.603276358358798
ME,continuous,low_minus_high,small_firms,2001-10-31,P04,9.076878019151163
ME,continuous,low_minus_high,small_firms,2001-10-31,P05,8.723741929565623
ME,continuous,low_minus_high,small_firms,2001-10-31,P06,6.485838872535513
ME,continuous,low_minus_high,small_firms,2001-10-31,P07,10.90746644647943
ME,continuous,low_minus_high,small_firms,2001-10-31,P08,12.218635757231615
ME,continuous,low_minus_high,small_firms,2001-10-31,P09,4.506864168304992
ME,continuous,low_minus_high,small_firms,2001-10-31,P10,7.377829273768687
ME,continuous,low_minus_high,small_firms,2001-11-30,P01,10.079294161133522
ME,continuous,low_minus_high,small_firms,2001-11-30,P02,32.12490980816518
ME,continuous,low_minus_high,small_firms,2001-11-30,P03,22.496390073023107
ME,continuous,low_minus_high,small_firms,2001-11-30,P04,16.101857875920395
ME,continuous,low_minus_high,small_firms,2001-11-30,P05,21.05668259932193
ME,continuous,low_minus_high,small_firms,2001-11-30,P06,20.593504016637286
ME,continuous,low_minus_high,small_firms,2001-11-30,P07,17.78011718441177
ME,continuous,low_minus_high,small_firms,2001-11-30,P08,15.568231739949137
ME,continuous,low_minus_high,small_firms,2001-11-30,P09,8.563056264830559
ME,continuous,low_minus_high,small_firms,2001-11-30,P10,9.781718179863029
ME,continuous,low_minus_high,small_firms,2001-12-31,P01,-11.075949520098563
ME,continuous,low_minus_high,small_firms,2001-12-31,P02,-4.7097728488133255
ME,continuous,low_minus_high,small_firms,2001-12-31,P03,-3.464862930756491
ME,continuous,low_minus_high,small_firms,2001-12-31,P04,-0.019969285910180483
ME,continuous,low_minus_high,small_firms,2001-12-31,P05,-0.31819017060521054
ME,continuous,low_minus_high,small_firms,2001-12-31,P06,2.4833023767967735
ME,continuous,low_minus_high,small_firms,2001-12-31,P07,0.9027922435310591
ME,continuous,low_minus_high,small_firms,2001-12-31,P08,2.859878265990994
ME,continuous,low_minus_high,small_firms,2001-12-31,P09,1.555256402014833
ME,continuous,low_minus_high,small_firms,2001-12-31,P10,1.7637561829431445
ME,continuous,low_minus_high,small_firms,2002-01-31,P01,7.007628839518008
ME,continuous,low_minus_high,small_firms,2002-01-31,P02,1.955791104102593
ME,continuous,low_minus_high,small_firms,2002-01-31,P03,-0.2563638929626842
ME,continuous,low_minus_high,small_firms,2002-01-31,P04,0.5838746140570052
ME,continuous,low_minus_high,small_firms,2002-01-31,P05,-6.541102084073157
ME,continuous,low_minus_high,small_firms,2002-01-31,P06,-4.049181480432994
ME,continuous,low_minus_high,small_firms,2002-01-31,P07,-1.5198820819586867
ME,continuous,low_minus_high,small_firms,2002-01-31,P08,4.5090896944365575
ME,continuous,low_minus_high,small_firms,2002-01-31,P09,3.0181417105155144
ME,continuous,low_minus_high,small_firms,2002-01-31,P10,-3.14134706636997
ME,continuous,low_minus_high,small_firms,2002-02-28,P01,-7.846576685258292
ME,continuous,low_minus_high,small_firms,2002-02-28,P02,0.5249167363282664
ME,continuous,low_minus_high,small_firms,2002-02-28,P03,-6.133465474229231
ME,continuous,low_minus_high,small_firms,2002-02-28,P04,-1.8415388607425482
ME,continuous,low_minus_high,small_firms,2002-02-28,P05,-0.33684367573442475
ME,continuous,low_minus_high,small_firms,2002-02-28,P06,0.01799668545523011
ME,continuous,low_minus_high,small_firms,2002-02-28,P07,-2.326776454416802
ME,continuous,low_minus_high,small_firms,2002-02-28,P08,-0.9724702336630405
ME,continuous,low_minus_high,small_firms,2002-02-28,P09,4.876830918792107
ME,continuous,low_minus_high,small_firms,2002-02-28,P10,1.3824543651377617
ME,continuous,low_minus_high,small_firms,2002-03-31,P01,2.64140166742527
ME,continuous,low_minus_high,small_firms,2002-03-31,P02,-3.3067786275969864
ME,continuous,low_minus_high,small_firms,2002-03-31,P03,7.408215447042957
ME,continuous,low_minus_high,small_firms,2002-03-31,P04,2.1732647806687506
ME,continuous,low_minus_high,small_firms,2002-03-31,P05,3.501885104574089
ME,continuous,low_minus_high,small_firms,2002-03-31,P06,4.540768143203111
ME,continuous,low_minus_high,small_firms,2002-03-31,P07,5.243127846187198
ME,continuous,low_minus_high,small_firms,2002-03-31,P08,5.986582877591631
ME,continuous,low_minus_high,small_firms,2002-03-31,P09,2.918102752065939
ME,continuous,low_minus_high,small_firms,2002-03-31,P10,3.1657310736200417
ME,continuous,low_minus_high,small_firms,2002-04-30,P01,-11.413353106815501
ME,continuous,low_minus_high,small_firms,2002-04-30,P02,-7.42896286001526
ME,continuous,low_minus_high,small_firms,2002-04-30,P03,-9.871463157359639
ME,continuous,low_minus_high,small_firms,2002-04-30,P04,-4.815406108582825
ME,continuous,low_minus_high,small_firms,2002-04-30,P05,-7.039986165397535
ME,continuous,low_minus_high,small_firms,2002-04-30,P06,-13.908488500559592
ME,continuous,low_minus_high,small_firms,2002-04-30,P07,-6.287833476894491
ME,continuous,low_minus_high,small_firms,2002-04-30,P08,-6.366832554998119
ME,continuous,low_minus_high,small_firms,2002-04-30,P09,1.8163676858971871
ME,continuous,low_minus_high,small_firms,2002-04-30,P10,-4.650280156149475
ME,continuous,low_minus_high,small_firms,2002-05-31,P01,-9.256820338703308
ME,continuous,low_minus_high,small_firms,2002-05-31,P02,-3.8085943904541564
ME,continuous,low_minus_high,small_firms,2002-05-31,P03,-1.7429237535328146
ME,continuous,low_minus_high,small_firms,2002-05-31,P04,-7.14186787138716
ME,continuous,low_minus_high,small_firms,2002-05-31,P05,8.05864021384101
ME,continuous,low_minus_high,small_firms,2002-05-31,P06,-5.106507377298976
ME,continuous,low_minus_high,small_firms,2002-05-31,P07,-1.7189380996153891
ME,continuous,low_minus_high,small_firms,2002-05-31,P08,-3.2470382501403785
ME,continuous,low_minus_high,small_firms,2002-05-31,P09,0.9159868614661231
ME,continuous,low_minus_high,small_firms,2002-05-31,P10,-5.018313190372917
ME,continuous,low_minus_high,small_firms,2002-06-30,P01,-8.994704672358825
ME,continuous,low_minus_high,small_firms,2002-06-30,P02,-13.073531264784167
ME,continuous,low_minus_high,small_firms,2002-06-30,P03,-8.281725054100573
ME,continuous,low_minus_high,small_firms,2002-06-30,P04,-10.4984521260053
ME,continuous,low_minus_high,small_firms,2002-06-30,P05,-5.93086900591884
ME,continuous,low_minus_high,small_firms,2002-06-30,P06,-11.305339472087104
ME,continuous,low_minus_high,small_firms,2002-06-30,P07,-6.9747742785566205
ME,continuous,low_minus_high,small_firms,2002-06-30,P08,-5.8457896016003925
ME,continuous,low_minus_high,small_firms,2002-06-30,P09,6.346114291536122
ME,continuous,low_minus_high,small_firms,2002-06-30,P10,-6.180228135242115
ME,continuous,low_minus_high,small_firms,2002-07-31,P01,-2.0159266967788687
ME,continuous,low_minus_high,small_firms,2002-07-31,P02,-1.3424464115711958
ME,continuous,low_minus_high,small_firms,2002-07-31,P03,-4.488269637791261
ME,continuous,low_minus_high,small_firms,2002-07-31,P04,-2.3866320105228813
ME,continuous,low_minus_high,small_firms,2002-07-31,P05,-10.07509242136708
ME,continuous,low_minus_high,small_firms,2002-07-31,P06,-10.978051612740034
ME,continuous,low_minus_high,small_firms,2002-07-31,P07,-3.1420414075820453
ME,continuous,low_minus_high,small_firms,2002-07-31,P08,-12.724458671501894
ME,continuous,low_minus_high,small_firms,2002-07-31,P09,-8.24344786989506
ME,continuous,low_minus_high,small_firms,2002-07-31,P10,-8.713021077037945
ME,continuous,low_minus_high,small_firms,2002-08-31,P01,0.7129205044124687
ME,continuous,low_minus_high,small_firms,2002-08-31,P02,-14.535157566003134
ME,continuous,low_minus_high,small_firms,2002-08-31,P03,-10.007585247969162
ME,continuous,low_minus_high,small_firms,2002-08-31,P04,-11.575922727088269
ME,continuous,low_minus_high,small_firms,2002-08-31,P05,-5.07867292220799
ME,continuous,low_minus_high,small_firms,2002-08-31,P06,-5.275342498519308
ME,continuous,low_minus_high,small_firms,2002-08-31,P07,-0.7728325949579565
ME,continuous,low_minus_high,small_firms,2002-08-31,P08,-6.152105137918217
ME,continuous,low_minus_high,small_firms,2002-08-31,P09,-3.2269773469927023
ME,continuous,low_minus_high,small_firms,2002-08-31,P10,-3.653895650320038
ME,continuous,low_minus_high,small_firms,2002-09-30,P01,-21.71040535385643
ME,continuous,low_minus_high,small_firms,2002-09-30,P02,-18.987755192516914
ME,continuous,low_minus_high,small_firms,2002-09-30,P03,-21.326243155677428
ME,continuous,low_minus_high,small_firms,2002-09-30,P04,-21.08672624850961
ME,continuous,low_minus_high,small_firms,2002-09-30,P05,-16.239401196019944
ME,continuous,low_minus_high,small_firms,2002-09-30,P06,-22.757039205638524
ME,continuous,low_minus_high,small_firms,2002-09-30,P07,-16.817126649798247
ME,continuous,low_minus_high,small_firms,2002-09-30,P08,-18.95943358095324
ME,continuous,low_minus_high,small_firms,2002-09-30,P09,-10.847180114352842
ME,continuous,low_minus_high,small_firms,2002-09-30,P10,-15.070068807901178
ME,continuous,low_minus_high,small_firms,2002-10-31,P01,18.4601043265529
ME,continuous,low_minus_high,small_firms,2002-10-31,P02,17.7155691680831
ME,continuous,low_minus_high,small_firms,2002-10-31,P03,29.687409199319166
ME,continuous,low_minus_high,small_firms,2002-10-31,P04,11.40326887478874
ME,continuous,low_minus_high,small_firms,2002-10-31,P05,12.380933197146518
ME,continuous,low_minus_high,small_firms,2002-10-31,P06,7.640247320320377
ME,continuous,low_minus_high,small_firms,2002-10-31,P07,15.170000492781075
ME,continuous,low_minus_high,small_firms,2002-10-31,P08,11.716841198201172
ME,continuous,low_minus_high,small_firms,2002-10-31,P09,3.5654471409921564
ME,continuous,low_minus_high,small_firms,2002-10-31,P10,15.35832710940306
ME,continuous,low_minus_high,small_firms,2002-11-30,P01,55.121929356664246
ME,continuous,low_minus_high,small_firms,2002-11-30,P02,19.041568929751442
ME,continuous,low_minus_high,small_firms,2002-11-30,P03,17.032658511144884
ME,continuous,low_minus_high,small_firms,2002-11-30,P04,17.47788229380033
ME,continuous,low_minus_high,small_firms,2002-11-30,P05,13.961333093851575
ME,continuous,low_minus_high,small_firms,2002-11-30,P06,12.886852517467329
ME,continuous,low_minus_high,small_firms,2002-11-30,P07,11.300706903355993
ME,continuous,low_minus_high,small_firms,2002-11-30,P08,11.540073717430927
ME,continuous,low_minus_high,small_firms,2002-11-30,P09,11.438015389735524
ME,continuous,low_minus_high,small_firms,2002-11-30,P10,14.120013922033408
ME,continuous,low_minus_high,small_firms,2002-12-31,P01,-20.28451768873539
ME,continuous,low_minus_high,small_firms,2002-12-31,P02,-24.317460127698247
ME,continuous,low_minus_high,small_firms,2002-12-31,P03,-14.307440172686285
ME,continuous,low_minus_high,small_firms,2002-12-31,P04,-17.246658230661936
ME,continuous,low_minus_high,small_firms,2002-12-31,P05,-9.20490256767132
ME,continuous,low_minus_high,small_firms,2002-12-31,P06,-13.29546094061347
ME,continuous,low_minus_high,small_firms,2002-12-31,P07,-5.580477180231396
ME,continuous,low_minus_high,small_firms,2002-12-31,P08,-6.536963604533097
ME,continuous,low_minus_high,small_firms,2002-12-31,P09,-8.003960492775
ME,continuous,low_minus_high,small_firms,2002-12-31,P10,-10.399610524173113
ME,continuous,low_minus_high,small_firms,2003-01-31,P01,1.142769429920079
ME,continuous,low_minus_high,small_firms,2003-01-31,P02,1.069767814461074
ME,continuous,low_minus_high,small_firms,2003-01-31,P03,-0.32976868868339354
ME,continuous,low_minus_high,small_firms,2003-01-31,P04,-0.3903408937785387
ME,continuous,low_minus_high,small_firms,2003-01-31,P05,0.509885416456219
ME,continuous,low_minus_high,small_firms,2003-01-31,P06,-3.074373194778876
ME,continuous,low_minus_high,small_firms,2003-01-31,P07,-3.124598236773701
ME,continuous,low_minus_high,small_firms,2003-01-31,P08,-7.197605501972957
ME,continuous,low_minus_high,small_firms,2003-01-31,P09,-7.582962862981382
ME,continuous,low_minus_high,small_firms,2003-01-31,P10,-4.3376488741254535
ME,continuous,low_minus_high,small_firms,2003-02-28,P01,6.026405870059995
ME,continuous,low_minus_high,small_firms,2003-02-28,P02,-5.329709081659219
ME,continuous,low_minus_high,small_firms,2003-02-28,P03,-3.1987403038733886
ME,continuous,low_minus_high,small_firms,2003-02-28,P04,-5.096594876013916
ME,continuous,low_minus_high,small_firms,2003-02-28,P05,-3.073992567963302
ME,continuous,low_minus_high,small_firms,2003-02-28,P06,-1.9053275270880314
ME,continuous,low_minus_high,small_firms,2003-02-28,P07,-5.952200033785309
ME,continuous,low_minus_high,small_firms,2003-02-28,P08,-2.462461436995251
ME,continuous,low_minus_high,small_firms,2003-02-28,P09,-0.3074270531330451
ME,continuous,low_minus_high,small_firms,2003-02-28,P10,-2.212879989104677
ME,continuous,low_minus_high,small_firms,2003-03-31,P01,-4.248238330292444
ME,continuous,low_minus_high,small_firms,2003-03-31,P02,-6.0928100301008055
ME,continuous,low_minus_high,small_firms,2003-03-31,P03,-4.572745735516543
ME,continuous,low_minus_high,small_firms,2003-03-31,P04,-5.345282323118741
ME,continuous,low_minus_high,small_firms,2003-03-31,P05,-5.112739701881112
ME,continuous,low_minus_high,small_firms,2003-03-31,P06,-7.7491291065276044
ME,continuous,low_minus_high,small_firms,2003-03-31,P07,-3.9653811160520527
ME,continuous,low_minus_high,small_firms,2003-03-31,P08,-2.534785170326645
ME,continuous,low_minus_high,small_firms,2003-03-31,P09,-0.9707421115091169
ME,continuous,low_minus_high,small_firms,2003-03-31,P10,-2.2652526254941576
ME,continuous,low_minus_high,small_firms,2003-04-30,P01,0.1255754537703861
ME,continuous,low_minus_high,small_firms,2003-04-30,P02,-2.9681691716491483
ME,continuous,low_minus_high,small_firms,2003-04-30,P03,10.165706738300466
ME,continuous,low_minus_high,small_firms,2003-04-30,P04,1.1726752015834672
ME,continuous,low_minus_high,small_firms,2003-04-30,P05,6.995483949043347
ME,continuous,low_minus_high,small_firms,2003-04-30,P06,5.57749822500694
ME,continuous,low_minus_high,small_firms,2003-04-30,P07,8.214519925902872
ME,continuous,low_minus_high,small_firms,2003-04-30,P08,15.399135912753664
ME,continuous,low_minus_high,small_firms,2003-04-30,P09,8.410773599864658
ME,continuous,low_minus_high,small_firms,2003-04-30,P10,14.73676279634785
ME,continuous,low_minus_high,small_firms,2003-05-31,P01,10.203972801703426
ME,continuous,low_minus_high,small_firms,2003-05-31,P02,12.185821189977252
ME,continuous,low_minus_high,small_firms,2003-05-31,P03,4.767265677800121
ME,continuous,low_minus_high,small_firms,2003-05-31,P04,8.283875269277749
ME,continuous,low_minus_high,small_firms,2003-05-31,P05,3.3166430703585323
ME,continuous,low_minus_high,small_firms,2003-05-31,P06,6.921598614573918
ME,continuous,low_minus_high,small_firms,2003-05-31,P07,5.44976714766564
ME,continuous,low_minus_high,small_firms,2003-05-31,P08,2.681901262402398
ME,continuous,low_minus_high,small_firms,2003-05-31,P09,2.098266807626143
ME,continuous,low_minus_high,small_firms,2003-05-31,P10,-0.05257587323243365
ME,continuous,low_minus_high,small_firms,2003-06-30,P01,7.148157248281452
ME,continuous,low_minus_high,small_firms,2003-06-30,P02,7.834818385000863
ME,continuous,low_minus_high,small_firms,2003-06-30,P03,7.5458455262264135
ME,continuous,low_minus_high,small_firms,2003-06-30,P04,5.445786091263372
ME,continuous,low_minus_high,small_firms,2003-06-30,P05,4.563509257595334
ME,continuous,low_minus_high,small_firms,2003-06-30,P06,3.313686214447551
ME,continuous,low_minus_high,small_firms,2003-06-30,P07,7.266114315239849
ME,continuous,low_minus_high,small_firms,2003-06-30,P08,1.566127589752964
ME,continuous,low_minus_high,small_firms,2003-06-30,P09,6.413435458240313
ME,continuous,low_minus_high,small_firms,2003-06-30,P10,4.616724333652008
ME,continuous,low_minus_high,small_firms,2003-07-31,P01,-5.262676501975029
ME,continuous,low_minus_high,small_firms,2003-07-31,P02,10.000709406241626
ME,continuous,low_minus_high,small_firms,2003-07-31,P03,10.13831238048455
ME,continuous,low_minus_high,small_firms,2003-07-31,P04,4.773750825726078
ME,continuous,low_minus_high,small_firms,2003-07-31,P05,8.623712951365738
ME,continuous,low_minus_high,small_firms,2003-07-31,P06,7.219892749176171
ME,continuous,low_minus_high,small_firms,2003-07-31,P07,6.455148891571173
ME,continuous,low_minus_high,small_firms,2003-07-31,P08,7.588515639110647
ME,continuous,low_minus_high,small_firms,2003-07-31,P09,3.6101457160271075
ME,continuous,low_minus_high,small_firms,2003-07-31,P10,6.454350563565046
ME,continuous,low_minus_high,small_firms,2003-08-31,P01,6.830699736404391
ME,continuous,low_minus_high,small_firms,2003-08-31,P02,8.23410063889153
ME,continuous,low_minus_high,small_firms,2003-08-31,P03,9.486614051416785
ME,continuous,low_minus_high,small_firms,2003-08-31,P04,5.61206611794361
ME,continuous,low_minus_high,small_firms,2003-08-31,P05,7.653231133622741
ME,continuous,low_minus_high,small_firms,2003-08-31,P06,8.785884205617442
ME,continuous,low_minus_high,small_firms,2003-08-31,P07,4.661707119202235
ME,continuous,low_minus_high,small_firms,2003-08-31,P08,8.199582726101786
ME,continuous,low_minus_high,small_firms,2003-08-31,P09,4.13654589477615
ME,continuous,low_minus_high,small_firms,2003-08-31,P10,4.563753280246162
ME,continuous,low_minus_high,small_firms,2003-09-30,P01,14.220396057512305
ME,continuous,low_minus_high,small_firms,2003-09-30,P02,6.33294275381406
ME,continuous,low_minus_high,small_firms,2003-09-30,P03,5.864428065052186
ME,continuous,low_minus_high,small_firms,2003-09-30,P04,3.9167898718051366
ME,continuous,low_minus_high,small_firms,2003-09-30,P05,2.1963319601907645
ME,continuous,low_minus_high,small_firms,2003-09-30,P06,5.678077074600338
ME,continuous,low_minus_high,small_firms,2003-09-30,P07,6.006347545910737
ME,continuous,low_minus_high,small_firms,2003-09-30,P08,0.022518197264322026
ME,continuous,low_minus_high,small_firms,2003-09-30,P09,-2.0297446565220603
ME,continuous,low_minus_high,small_firms,2003-09-30,P10,-3.983800058263074
ME,continuous,low_minus_high,small_firms,2003-10-31,P01,-4.29580124362181
ME,continuous,low_minus_high,small_firms,2003-10-31,P02,11.422494985139238
ME,continuous,low_minus_high,small_firms,2003-10-31,P03,9.00608146686231
ME,continuous,low_minus_high,small_firms,2003-10-31,P04,5.459820042100715
ME,continuous,low_minus_high,small_firms,2003-10-31,P05,4.513010562440708
ME,continuous,low_minus_high,small_firms,2003-10-31,P06,10.621150149264379
ME,continuous,low_minus_high,small_firms,2003-10-31,P07,8.13614112499543
ME,continuous,low_minus_high,small_firms,2003-10-31,P08,8.117849343764306
ME,continuous,low_minus_high,small_firms,2003-10-31,P09,6.740575641962027
ME,continuous,low_minus_high,small_firms,2003-10-31,P10,8.98697792652046
ME,continuous,low_minus_high,small_firms,2003-11-30,P01,-3.4151936951624617
ME,continuous,low_minus_high,small_firms,2003-11-30,P02,-0.5709880091042484
ME,continuous,low_minus_high,small_firms,2003-11-30,P03,6.717145119198209
ME,continuous,low_minus_high,small_firms,2003-11-30,P04,4.772721233508544
ME,continuous,low_minus_high,small_firms,2003-11-30,P05,3.761609605950653
ME,continuous,low_minus_high,small_firms,2003-11-30,P06,7.117116210230956
ME,continuous,low_minus_high,small_firms,2003-11-30,P07,4.8056545748460255
ME,continuous,low_minus_high,small_firms,2003-11-30,P08,6.413384331735891
ME,continuous,low_minus_high,small_firms,2003-11-30,P09,3.2035368511854645
ME,continuous,low_minus_high,small_firms,2003-11-30,P10,-0.9334073928252667
ME,continuous,low_minus_high,small_firms,2003-12-31,P01,-3.412178730859542
ME,continuous,low_minus_high,small_firms,2003-12-31,P02,-1.4047299581606283
ME,continuous,low_minus_high,small_firms,2003-12-31,P03,3.467270687687936
ME,continuous,low_minus_high,small_firms,2003-12-31,P04,0.2417597620245418
ME,continuous,low_minus_high,small_firms,2003-12-31,P05,-0.10657109753114834
ME,continuous,low_minus_high,small_firms,2003-12-31,P06,6.04479130805896
ME,continuous,low_minus_high,small_firms,2003-12-31,P07,2.18958247612069
ME,continuous,low_minus_high,small_firms,2003-12-31,P08,4.567298106255033
ME,continuous,low_minus_high,small_firms,2003-12-31,P09,3.688957548227361
ME,continuous,low_minus_high,small_firms,2003-12-31,P10,1.8728042016545916
ME,continuous,low_minus_high,small_firms,2004-01-31,P01,32.87316415936929
ME,continuous,low_minus_high,small_firms,2004-01-31,P02,33.18878251339155
ME,continuous,low_minus_high,small_firms,2004-01-31,P03,20.449433938694558
ME,continuous,low_minus_high,small_firms,2004-01-31,P04,20.527670147283374
ME,continuous,low_minus_high,small_firms,2004-01-31,P05,12.483982163950431
ME,continuous,low_minus_high,small_firms,2004-01-31,P06,13.237548080838705
ME,continuous,low_minus_high,small_firms,2004-01-31,P07,5.165967111426126
ME,continuous,low_minus_high,small_firms,2004-01-31,P08,5.3512470941897705
ME,continuous,low_minus_high,small_firms,2004-01-31,P09,3.0472710171147277
ME,continuous,low_minus_high,small_firms,2004-01-31,P10,5.009796751642328
ME,continuous,low_minus_high,small_firms,2004-02-29,P01,10.13416176219441
ME,continuous,low_minus_high,small_firms,2004-02-29,P02,6.68072719005884
ME,continuous,low_minus_high,small_firms,2004-02-29,P03,1.7779631938107108
ME,continuous,low_minus_high,small_firms,2004-02-29,P04,0.7715747111558764
ME,continuous,low_minus_high,small_firms,2004-02-29,P05,4.6851720465206625
ME,continuous,low_minus_high,small_firms,2004-02-29,P06,1.8812305736856574
ME,continuous,low_minus_high,small_firms,2004-02-29,P07,3.538381641765736
ME,continuous,low_minus_high,small_firms,2004-02-29,P08,2.1252929635673277
ME,continuous,low_minus_high,small_firms,2004-02-29,P09,5.107841897042818
ME,continuous,low_minus_high,small_firms,2004-02-29,P10,1.3020632518950295
ME,continuous,low_minus_high,small_firms,2004-03-31,P01,-5.843309353945159
ME,continuous,low_minus_high,small_firms,2004-03-31,P02,-4.006191017287169
ME,continuous,low_minus_high,small_firms,2004-03-31,P03,-0.33549592746170404
ME,continuous,low_minus_high,small_firms,2004-03-31,P04,-3.0375749281527398
ME,continuous,low_minus_high,small_firms,2004-03-31,P05,-0.07889073129631997
ME,continuous,low_minus_high,small_firms,2004-03-31,P06,-2.3459843865078285
ME,continuous,low_minus_high,small_firms,2004-03-31,P07,-3.0300522540269488
ME,continuous,low_minus_high,small_firms,2004-03-31,P08,-5.033354885033748
ME,continuous,low_minus_high,small_firms,2004-03-31,P09,-0.18611110963974845
ME,continuous,low_minus_high,small_firms,2004-03-31,P10,-0.6806858928234182
ME,continuous,low_minus_high,small_firms,2004-04-30,P01,-2.3608720788348387
ME,continuous,low_minus_high,small_firms,2004-04-30,P02,-3.6806139514819542
ME,continuous,low_minus_high,small_firms,2004-04-30,P03,4.928742396795664
ME,continuous,low_minus_high,small_firms,2004-04-30,P04,1.1959843590063088
ME,continuous,low_minus_high,small_firms,2004-04-30,P05,1.753033020837577
ME,continuous,low_minus_high,small_firms,2004-04-30,P06,-1.1526674583036642
ME,continuous,low_minus_high,small_firms,2004-04-30,P07,-2.7007469394296315
ME,continuous,low_minus_high,small_firms,2004-04-30,P08,-4.84126594135178
ME,continuous,low_minus_high,small_firms,2004-04-30,P09,0.7593438016718174
ME,continuous,low_minus_high,small_firms,2004-04-30,P10,3.2659678679994255
ME,continuous,low_minus_high,small_firms,2004-05-31,P01,-6.088642465163777
ME,continuous,low_minus_high,small_firms,2004-05-31,P02,-5.245625778693373
ME,continuous,low_minus_high,small_firms,2004-05-31,P03,-1.3313091164124233
ME,continuous,low_minus_high,small_firms,2004-05-31,P04,-5.972740845384438
ME,continuous,low_minus_high,small_firms,2004-05-31,P05,-5.056289215019288
ME,continuous,low_minus_high,small_firms,2004-05-31,P06,-1.7296735880026743
